source,file,run,size,activity,ns
ncdc,ncdc_stations_big.json,10,200908,inodes,6097836
ncdc,ncdc_stations_big.json,10,200908,saving,5307309
ncdc,ncdc_stations_big.json,10,200908,writing,4539535
fda,tobacco.json,3,1144,reading json,1494580
fda,tobacco.json,3,1144,inodes,65185
fda,tobacco.json,3,1144,saving,41482
fda,tobacco.json,3,1144,writing,23008
gh,ffs.json,4,5089,reading json,6676847
gh,ffs.json,4,5089,inodes,115086
gh,ffs.json,4,5089,saving,108961
gh,ffs.json,4,5089,writing,74917
json_org,json_eg2.json,10,242,reading json,349848
json_org,json_eg2.json,10,242,inodes,55497
json_org,json_eg2.json,10,242,saving,30028
json_org,json_eg2.json,10,242,writing,18243
ncdc,ncdc_zips.json,6,2851,reading json,3616600
ncdc,ncdc_zips.json,6,2851,inodes,130678
ncdc,ncdc_zips.json,6,2851,saving,119420
ncdc,ncdc_zips.json,6,2851,writing,103396
doi,doi_10.1000_1.json,5,369,reading json,507601
doi,doi_10.1000_1.json,5,369,inodes,61211
doi,doi_10.1000_1.json,5,369,saving,38391
doi,doi_10.1000_1.json,5,369,writing,23736
fake,list2.json,7,25,reading json,59368
fake,list2.json,7,25,inodes,51394
fake,list2.json,7,25,saving,22128
fake,list2.json,7,25,writing,15947
ncdc,ncdc_locationcategories.json,5,543,reading json,780773
ncdc,ncdc_locationcategories.json,5,543,inodes,70385
ncdc,ncdc_locationcategories.json,5,543,saving,54553
ncdc,ncdc_locationcategories.json,5,543,writing,30784
ncdc,ncdc_07030.json,8,111,reading json,190557
ncdc,ncdc_07030.json,8,111,inodes,29153
ncdc,ncdc_07030.json,8,111,saving,19850
ncdc,ncdc_07030.json,8,111,writing,23732
json_org,json_eg2.json,6,242,reading json,355220
json_org,json_eg2.json,6,242,inodes,55158
json_org,json_eg2.json,6,242,saving,31779
json_org,json_eg2.json,6,242,writing,17785
gh,ffs_issues.json,3,38158,reading json,50507384
gh,ffs_issues.json,3,38158,inodes,577503
gh,ffs_issues.json,3,38158,saving,545580
gh,ffs_issues.json,3,38158,writing,513023
penguin,rust.json,2,161726,reading json,207889357
penguin,rust.json,2,161726,inodes,805643
penguin,rust.json,2,161726,saving,806242
penguin,rust.json,2,161726,writing,769105
gh,gh_events.json,2,54778,reading json,71824829
gh,gh_events.json,2,54778,inodes,729301
gh,gh_events.json,2,54778,saving,754393
gh,gh_events.json,2,54778,writing,637757
rv,agni.json,9,89267,reading json,116046050
rv,agni.json,9,89267,inodes,1849102
rv,agni.json,9,89267,saving,1947719
rv,agni.json,9,89267,writing,1759635
rv,animal.json,1,7051,reading json,9051916
rv,animal.json,1,7051,inodes,167729
rv,animal.json,1,7051,saving,179076
rv,animal.json,1,7051,writing,154440
ncdc,ncdc_ewr_station.json,2,191,reading json,288466
ncdc,ncdc_ewr_station.json,2,191,inodes,32294
ncdc,ncdc_ewr_station.json,2,191,saving,25101
ncdc,ncdc_ewr_station.json,2,191,writing,25619
gh,gh_mgree_events.json,8,168832,reading json,212358187
gh,gh_mgree_events.json,8,168832,inodes,1907431
gh,gh_mgree_events.json,8,168832,saving,2227413
gh,gh_mgree_events.json,8,168832,writing,1878197
fda,recall.json,8,22475,reading json,29516009
fda,recall.json,8,22475,inodes,529637
fda,recall.json,8,22475,saving,361877
fda,recall.json,8,22475,writing,301227
json_org,json_eg5.json,2,873,reading json,1172907
json_org,json_eg5.json,2,873,inodes,76679
json_org,json_eg5.json,2,873,saving,61952
json_org,json_eg5.json,2,873,writing,35679
gh,mgree.json,2,1331,reading json,1725859
gh,mgree.json,2,1331,inodes,41691
gh,mgree.json,2,1331,saving,54975
gh,mgree.json,2,1331,writing,30483
fda,recall.json,3,22475,reading json,29884413
fda,recall.json,3,22475,inodes,549722
fda,recall.json,3,22475,saving,346997
fda,recall.json,3,22475,writing,303057
gh,kmt.json,9,4979,reading json,6252490
gh,kmt.json,9,4979,inodes,77047
gh,kmt.json,9,4979,saving,101814
gh,kmt.json,9,4979,writing,74662
gh,gh_mgree_events.json,7,168832,reading json,214504531
gh,gh_mgree_events.json,7,168832,inodes,1964005
gh,gh_mgree_events.json,7,168832,saving,2206777
gh,gh_mgree_events.json,7,168832,writing,2159900
fda,event100.json,6,2945177,reading json,3765914276
fda,event100.json,6,2945177,inodes,48589748
fda,event100.json,6,2945177,saving,26452213
fda,event100.json,6,2945177,writing,19486095
gh,gh_mgree_events.json,5,168832,reading json,219809450
gh,gh_mgree_events.json,5,168832,inodes,2089299
gh,gh_mgree_events.json,5,168832,saving,2279976
gh,gh_mgree_events.json,5,168832,writing,1884201
ncdc,ncdc_datatypes.json,7,4013,reading json,5006684
ncdc,ncdc_datatypes.json,7,4013,inodes,128728
ncdc,ncdc_datatypes.json,7,4013,saving,114378
ncdc,ncdc_datatypes.json,7,4013,writing,104304
gh,mgree_repos.json,5,159905,reading json,204430770
gh,mgree_repos.json,5,159905,inodes,1766825
gh,mgree_repos.json,5,159905,saving,1969918
gh,mgree_repos.json,5,159905,writing,1735378
penguin,linux.json,3,64401,reading json,82789546
penguin,linux.json,3,64401,inodes,653681
penguin,linux.json,3,64401,saving,760260
penguin,linux.json,3,64401,writing,589807
rv,human_male.json,6,603912,reading json,788459397
rv,human_male.json,6,603912,inodes,13200530
rv,human_male.json,6,603912,saving,11347431
rv,human_male.json,6,603912,writing,10616130
penguin,dekeijzer.json,3,446,reading json,600666
penguin,dekeijzer.json,3,446,inodes,29165
penguin,dekeijzer.json,3,446,saving,30413
penguin,dekeijzer.json,3,446,writing,21320
fda,event.json,5,1819,reading json,2424035
fda,event.json,5,1819,inodes,84854
fda,event.json,5,1819,saving,58791
fda,event.json,5,1819,writing,33334
fake,object.json,2,77,reading json,146200
fake,object.json,2,77,inodes,28144
fake,object.json,2,77,saving,33438
fake,object.json,2,77,writing,10507
fda,tobacco10.json,5,6567,reading json,8079168
fda,tobacco10.json,5,6567,inodes,130256
fda,tobacco10.json,5,6567,saving,130083
fda,tobacco10.json,5,6567,writing,83553
ncdc,ncdc_07030_stations.json,4,1476,reading json,1885615
ncdc,ncdc_07030_stations.json,4,1476,inodes,96648
ncdc,ncdc_07030_stations.json,4,1476,saving,72861
ncdc,ncdc_07030_stations.json,4,1476,writing,64685
json_org,json_eg5.json,5,873,reading json,1184404
json_org,json_eg5.json,5,873,inodes,86088
json_org,json_eg5.json,5,873,saving,56411
json_org,json_eg5.json,5,873,writing,34648
fda,waterpipe.json,1,1955,reading json,2662418
fda,waterpipe.json,1,1955,inodes,84458
fda,waterpipe.json,1,1955,saving,54130
fda,waterpipe.json,1,1955,writing,52688
ncdc,ncdc_datasets.json,3,1625,reading json,2140822
ncdc,ncdc_datasets.json,3,1625,inodes,96313
ncdc,ncdc_datasets.json,3,1625,saving,69572
ncdc,ncdc_datasets.json,3,1625,writing,67139
fake,object_null.json,9,95,reading json,163120
fake,object_null.json,9,95,inodes,27529
fake,object_null.json,9,95,saving,22571
fake,object_null.json,9,95,writing,13911
gh,gh_apache2.json,7,12591,reading json,16195499
gh,gh_apache2.json,7,12591,inodes,64406
gh,gh_apache2.json,7,12591,saving,56252
gh,gh_apache2.json,7,12591,writing,89028
penguin,dekeijzer.json,2,446,reading json,619820
penguin,dekeijzer.json,2,446,inodes,29122
penguin,dekeijzer.json,2,446,saving,27942
penguin,dekeijzer.json,2,446,writing,21644
json_org,json_eg2.json,3,242,reading json,346661
json_org,json_eg2.json,3,242,inodes,54845
json_org,json_eg2.json,3,242,saving,30523
json_org,json_eg2.json,3,242,writing,17726
ncdc,ncdc_locationcategories.json,9,543,reading json,783896
ncdc,ncdc_locationcategories.json,9,543,inodes,71424
ncdc,ncdc_locationcategories.json,9,543,saving,57812
ncdc,ncdc_locationcategories.json,9,543,writing,27837
fda,tobacco.json,8,1144,reading json,1501677
fda,tobacco.json,8,1144,inodes,65396
fda,tobacco.json,8,1144,saving,42343
fda,tobacco.json,8,1144,writing,25352
ncdc,ncdc_ewr_station.json,4,191,reading json,293537
ncdc,ncdc_ewr_station.json,4,191,inodes,33085
ncdc,ncdc_ewr_station.json,4,191,saving,25213
ncdc,ncdc_ewr_station.json,4,191,writing,27909
fda,event.json,1,1819,reading json,2309723
fda,event.json,1,1819,inodes,105859
fda,event.json,1,1819,saving,73124
fda,event.json,1,1819,writing,38633
fake,object.json,10,77,reading json,178531
fake,object.json,10,77,inodes,32287
fake,object.json,10,77,saving,20041
fake,object.json,10,77,writing,13948
ncdc,ncdc_datatypes.json,3,4013,reading json,5184253
ncdc,ncdc_datatypes.json,3,4013,inodes,149915
ncdc,ncdc_datatypes.json,3,4013,saving,114387
ncdc,ncdc_datatypes.json,3,4013,writing,117565
ncdc,ncdc_gsom_sample.json,2,2867,reading json,3630387
ncdc,ncdc_gsom_sample.json,2,2867,inodes,120417
ncdc,ncdc_gsom_sample.json,2,2867,saving,125812
ncdc,ncdc_gsom_sample.json,2,2867,writing,101101
fda,recall100.json,1,2117776,reading json,2680551585
fda,recall100.json,1,2117776,inodes,43525807
fda,recall100.json,1,2117776,saving,24768979
fda,recall100.json,1,2117776,writing,20957050
fda,recall10.json,5,212061,reading json,269569480
fda,recall10.json,5,212061,inodes,4393300
fda,recall10.json,5,212061,saving,2926962
fda,recall10.json,5,212061,writing,2561199
fda,tobacco100.json,1,63634,reading json,82752708
fda,tobacco100.json,1,63634,inodes,1034327
fda,tobacco100.json,1,63634,saving,803722
fda,tobacco100.json,1,63634,writing,683383
penguin,rust.json,3,161726,reading json,204865676
penguin,rust.json,3,161726,inodes,747707
penguin,rust.json,3,161726,saving,832213
penguin,rust.json,3,161726,writing,773271
ncdc,ncdc_locations.json,1,2808,reading json,3742964
ncdc,ncdc_locations.json,1,2808,inodes,146423
ncdc,ncdc_locations.json,1,2808,saving,113278
ncdc,ncdc_locations.json,1,2808,writing,101384
gh,ffs_issues.json,6,38158,reading json,50523946
gh,ffs_issues.json,6,38158,inodes,599470
gh,ffs_issues.json,6,38158,saving,562545
gh,ffs_issues.json,6,38158,writing,512337
gh,mgree_repos.json,6,159905,reading json,206759598
gh,mgree_repos.json,6,159905,inodes,1915492
gh,mgree_repos.json,6,159905,saving,2017326
gh,mgree_repos.json,6,159905,writing,1762023
gh,kmt.json,7,4979,reading json,6264324
gh,kmt.json,7,4979,inodes,124793
gh,kmt.json,7,4979,saving,107830
gh,kmt.json,7,4979,writing,74898
ncdc,ncdc_datasets.json,8,1625,reading json,2167290
ncdc,ncdc_datasets.json,8,1625,inodes,97738
ncdc,ncdc_datasets.json,8,1625,saving,71376
ncdc,ncdc_datasets.json,8,1625,writing,63512
ncdc,ncdc_gsom_sample.json,1,2867,reading json,3621734
ncdc,ncdc_gsom_sample.json,1,2867,inodes,124012
ncdc,ncdc_gsom_sample.json,1,2867,saving,119621
ncdc,ncdc_gsom_sample.json,1,2867,writing,100865
gh,kmt.json,3,4979,reading json,6393497
gh,kmt.json,3,4979,inodes,76158
gh,kmt.json,3,4979,saving,105709
gh,kmt.json,3,4979,writing,74320
fda,tobacco10.json,10,6567,reading json,8482328
fda,tobacco10.json,10,6567,inodes,126158
fda,tobacco10.json,10,6567,saving,115491
fda,tobacco10.json,10,6567,writing,85447
fake,object.json,5,77,reading json,144505
fake,object.json,5,77,inodes,26285
fake,object.json,5,77,saving,28419
fake,object.json,5,77,writing,13264
json_org,json_eg5.json,10,873,reading json,1165768
json_org,json_eg5.json,10,873,inodes,74869
json_org,json_eg5.json,10,873,saving,53393
json_org,json_eg5.json,10,873,writing,34250
fake,obj_rename.json,6,69,reading json,127771
fake,obj_rename.json,6,69,inodes,21977
fake,obj_rename.json,6,69,saving,18844
fake,obj_rename.json,6,69,writing,10644
gh,gh_gpl3.json,6,36979,reading json,50068908
gh,gh_gpl3.json,6,36979,inodes,66267
gh,gh_gpl3.json,6,36979,saving,68600
gh,gh_gpl3.json,6,36979,writing,224373
fake,obj_rename.json,2,69,reading json,132433
fake,obj_rename.json,2,69,inodes,23041
fake,obj_rename.json,2,69,saving,18402
fake,obj_rename.json,2,69,writing,11373
gh,kmt.json,10,4979,reading json,6193914
gh,kmt.json,10,4979,inodes,76288
gh,kmt.json,10,4979,saving,77880
gh,kmt.json,10,4979,writing,53080
gh,gh_gpl3.json,8,36979,reading json,49577026
gh,gh_gpl3.json,8,36979,inodes,69148
gh,gh_gpl3.json,8,36979,saving,48688
gh,gh_gpl3.json,8,36979,writing,155519
fda,recall50.json,1,1049501,reading json,1355821961
fda,recall50.json,1,1049501,inodes,22185732
fda,recall50.json,1,1049501,saving,12971428
fda,recall50.json,1,1049501,writing,12341736
fda,recall10.json,7,212061,reading json,271547555
fda,recall10.json,7,212061,inodes,4332686
fda,recall10.json,7,212061,saving,2263324
fda,recall10.json,7,212061,writing,2313513
gov.uk,bank-holidays.json,10,15124,reading json,19649696
gov.uk,bank-holidays.json,10,15124,inodes,587117
gov.uk,bank-holidays.json,10,15124,saving,573018
gov.uk,bank-holidays.json,10,15124,writing,464723
ncdc,ncdc_locations.json,7,2808,reading json,3648636
ncdc,ncdc_locations.json,7,2808,inodes,127609
ncdc,ncdc_locations.json,7,2808,saving,110442
ncdc,ncdc_locations.json,7,2808,writing,125129
rv,animal.json,5,7051,reading json,8795820
rv,animal.json,5,7051,inodes,168020
rv,animal.json,5,7051,saving,170187
rv,animal.json,5,7051,writing,154517
json_org,json_eg4.json,5,3468,reading json,4705424
json_org,json_eg4.json,5,3468,inodes,112280
json_org,json_eg4.json,5,3468,saving,99952
json_org,json_eg4.json,5,3468,writing,60394
rv,human_male.json,7,603912,reading json,755447341
rv,human_male.json,7,603912,inodes,13084056
rv,human_male.json,7,603912,saving,12006334
rv,human_male.json,7,603912,writing,11679958
penguin,dekeijzer.json,9,446,reading json,623366
penguin,dekeijzer.json,9,446,inodes,30094
penguin,dekeijzer.json,9,446,saving,27939
penguin,dekeijzer.json,9,446,writing,20064
penn,historic-20181028.json,3,1468638,reading json,1884299973
penn,historic-20181028.json,3,1468638,inodes,34613720
penn,historic-20181028.json,3,1468638,saving,27043940
penn,historic-20181028.json,3,1468638,writing,21003020
json_org,json_eg4.json,6,3468,reading json,4350422
json_org,json_eg4.json,6,3468,inodes,101425
json_org,json_eg4.json,6,3468,saving,111618
json_org,json_eg4.json,6,3468,writing,60649
gh,gh_mgree_events.json,10,168832,reading json,214411505
gh,gh_mgree_events.json,10,168832,inodes,2124866
gh,gh_mgree_events.json,10,168832,saving,2246505
gh,gh_mgree_events.json,10,168832,writing,1937595
rv,agni.json,1,89267,reading json,115838736
rv,agni.json,1,89267,inodes,1862276
rv,agni.json,1,89267,saving,1853211
rv,agni.json,1,89267,writing,1853939
ncdc,ncdc_gsom_sample.json,8,2867,reading json,3764872
ncdc,ncdc_gsom_sample.json,8,2867,inodes,162737
ncdc,ncdc_gsom_sample.json,8,2867,saving,112367
ncdc,ncdc_gsom_sample.json,8,2867,writing,100764
rv,animal.json,4,7051,reading json,9146344
rv,animal.json,4,7051,inodes,201933
rv,animal.json,4,7051,saving,173584
rv,animal.json,4,7051,writing,154447
gh,mgree.json,1,1331,reading json,1727474
gh,mgree.json,1,1331,inodes,43354
gh,mgree.json,1,1331,saving,59672
gh,mgree.json,1,1331,writing,31316
gh,gh_gpl3.json,9,36979,reading json,50990885
gh,gh_gpl3.json,9,36979,inodes,68518
gh,gh_gpl3.json,9,36979,saving,66239
gh,gh_gpl3.json,9,36979,writing,223875
doi,doi_smoosh.json,2,537,reading json,738971
doi,doi_smoosh.json,2,537,inodes,66855
doi,doi_smoosh.json,2,537,saving,46294
doi,doi_smoosh.json,2,537,writing,24033
fda,registrationlisting.json,10,3228,reading json,4369762
fda,registrationlisting.json,10,3228,inodes,111773
fda,registrationlisting.json,10,3228,saving,91042
fda,registrationlisting.json,10,3228,writing,57096
gh,mgree.json,6,1331,reading json,1932565
gh,mgree.json,6,1331,inodes,53251
gh,mgree.json,6,1331,saving,53502
gh,mgree.json,6,1331,writing,31008
ncdc,ncdc_locationcategories.json,6,543,reading json,732144
ncdc,ncdc_locationcategories.json,6,543,inodes,69521
ncdc,ncdc_locationcategories.json,6,543,saving,51158
ncdc,ncdc_locationcategories.json,6,543,writing,31714
gh,kmt.json,6,4979,reading json,6519139
gh,kmt.json,6,4979,inodes,105003
gh,kmt.json,6,4979,saving,108656
gh,kmt.json,6,4979,writing,74829
doi,doi_smoosh.json,3,537,reading json,743561
doi,doi_smoosh.json,3,537,inodes,70682
doi,doi_smoosh.json,3,537,saving,44356
doi,doi_smoosh.json,3,537,writing,28400
fake,obj_rename.json,9,69,reading json,128803
fake,obj_rename.json,9,69,inodes,21976
fake,obj_rename.json,9,69,saving,17007
fake,obj_rename.json,9,69,writing,14016
fda,registrationlisting.json,2,3228,reading json,4248130
fda,registrationlisting.json,2,3228,inodes,111900
fda,registrationlisting.json,2,3228,saving,92208
fda,registrationlisting.json,2,3228,writing,57511
gh,gh_emoji.json,6,173641,reading json,219114481
gh,gh_emoji.json,6,173641,inodes,1504265
gh,gh_emoji.json,6,173641,saving,2038685
gh,gh_emoji.json,6,173641,writing,1428993
json_org,json_eg5.json,8,873,reading json,1134254
json_org,json_eg5.json,8,873,inodes,73836
json_org,json_eg5.json,8,873,saving,55304
json_org,json_eg5.json,8,873,writing,33138
penn,historic-20181028.json,7,1468638,reading json,1863425135
penn,historic-20181028.json,7,1468638,inodes,33913738
penn,historic-20181028.json,7,1468638,saving,24120184
penn,historic-20181028.json,7,1468638,writing,18173562
rv,animal.json,9,7051,reading json,9231592
rv,animal.json,9,7051,inodes,202610
rv,animal.json,9,7051,saving,140573
rv,animal.json,9,7051,writing,126580
penguin,rust.json,6,161726,reading json,203859794
penguin,rust.json,6,161726,inodes,777103
penguin,rust.json,6,161726,saving,874407
penguin,rust.json,6,161726,writing,768126
json_org,json_eg5.json,9,873,reading json,1121867
json_org,json_eg5.json,9,873,inodes,73712
json_org,json_eg5.json,9,873,saving,58645
json_org,json_eg5.json,9,873,writing,33413
ncdc,ncdc_zips.json,1,2851,reading json,3721321
ncdc,ncdc_zips.json,1,2851,inodes,149656
ncdc,ncdc_zips.json,1,2851,saving,106884
ncdc,ncdc_zips.json,1,2851,writing,101752
fda,tobacco10.json,4,6567,reading json,8413647
fda,tobacco10.json,4,6567,inodes,127952
fda,tobacco10.json,4,6567,saving,116182
fda,tobacco10.json,4,6567,writing,84647
gh,gh_mgree_events.json,6,168832,reading json,215723445
gh,gh_mgree_events.json,6,168832,inodes,2149483
gh,gh_mgree_events.json,6,168832,saving,2265157
gh,gh_mgree_events.json,6,168832,writing,1924927
fda,tobacco100.json,2,63634,reading json,81916040
fda,tobacco100.json,2,63634,inodes,1050112
fda,tobacco100.json,2,63634,saving,796027
fda,tobacco100.json,2,63634,writing,687219
fda,tobacco10.json,2,6567,reading json,8461989
fda,tobacco10.json,2,6567,inodes,183769
fda,tobacco10.json,2,6567,saving,109075
fda,tobacco10.json,2,6567,writing,81564
doi,doi_10.1000_1.json,6,369,reading json,508075
doi,doi_10.1000_1.json,6,369,inodes,61609
doi,doi_10.1000_1.json,6,369,saving,36454
doi,doi_10.1000_1.json,6,369,writing,27970
gh,mgree.json,3,1331,reading json,1713839
gh,mgree.json,3,1331,inodes,42689
gh,mgree.json,3,1331,saving,48023
gh,mgree.json,3,1331,writing,27338
gh,gh_apache2.json,2,12591,reading json,16189228
gh,gh_apache2.json,2,12591,inodes,69430
gh,gh_apache2.json,2,12591,saving,39379
gh,gh_apache2.json,2,12591,writing,65699
gh,ffs_issues.json,8,38158,reading json,50666493
gh,ffs_issues.json,8,38158,inodes,568261
gh,ffs_issues.json,8,38158,saving,594719
gh,ffs_issues.json,8,38158,writing,511812
fake,list2.json,5,25,reading json,59061
fake,list2.json,5,25,inodes,49976
fake,list2.json,5,25,saving,22196
fake,list2.json,5,25,writing,15842
ncdc,ncdc_zips.json,4,2851,reading json,3650420
ncdc,ncdc_zips.json,4,2851,inodes,126580
ncdc,ncdc_zips.json,4,2851,saving,107992
ncdc,ncdc_zips.json,4,2851,writing,101003
json_org,json_eg5.json,1,873,reading json,1163482
json_org,json_eg5.json,1,873,inodes,74466
json_org,json_eg5.json,1,873,saving,61263
json_org,json_eg5.json,1,873,writing,33923
fda,recall.json,2,22475,reading json,29506347
fda,recall.json,2,22475,inodes,440605
fda,recall.json,2,22475,saving,348181
fda,recall.json,2,22475,writing,302557
penguin,dekeijzer.json,10,446,reading json,618037
penguin,dekeijzer.json,10,446,inodes,30288
penguin,dekeijzer.json,10,446,saving,28341
penguin,dekeijzer.json,10,446,writing,17746
json_org,json_eg4.json,10,3468,reading json,4477480
json_org,json_eg4.json,10,3468,inodes,101401
json_org,json_eg4.json,10,3468,saving,95999
json_org,json_eg4.json,10,3468,writing,59711
fda,event100.json,1,2945177,reading json,3692394727
fda,event100.json,1,2945177,inodes,47264357
fda,event100.json,1,2945177,saving,27502255
fda,event100.json,1,2945177,writing,20035105
ncdc,ncdc_gsom_sample.json,3,2867,reading json,3601789
ncdc,ncdc_gsom_sample.json,3,2867,inodes,121764
ncdc,ncdc_gsom_sample.json,3,2867,saving,114019
ncdc,ncdc_gsom_sample.json,3,2867,writing,101491
rv,demons.json,5,194,reading json,327632
rv,demons.json,5,194,inodes,53226
rv,demons.json,5,194,saving,26514
rv,demons.json,5,194,writing,15285
fda,tobacco100.json,10,63634,reading json,82660670
fda,tobacco100.json,10,63634,inodes,1044796
fda,tobacco100.json,10,63634,saving,805714
fda,tobacco100.json,10,63634,writing,683874
ncdc,ncdc_07030.json,3,111,reading json,190989
ncdc,ncdc_07030.json,3,111,inodes,28794
ncdc,ncdc_07030.json,3,111,saving,19116
ncdc,ncdc_07030.json,3,111,writing,23528
gh,mgree.json,9,1331,reading json,1710170
gh,mgree.json,9,1331,inodes,41574
gh,mgree.json,9,1331,saving,44052
gh,mgree.json,9,1331,writing,30408
gh,ffs.json,5,5089,reading json,6380448
gh,ffs.json,5,5089,inodes,76324
gh,ffs.json,5,5089,saving,112359
gh,ffs.json,5,5089,writing,75092
fda,tobacco.json,9,1144,reading json,1471188
fda,tobacco.json,9,1144,inodes,63931
fda,tobacco.json,9,1144,saving,38062
fda,tobacco.json,9,1144,writing,22625
doi,doi_smoosh.json,10,537,reading json,761612
doi,doi_smoosh.json,10,537,inodes,65998
doi,doi_smoosh.json,10,537,saving,43978
doi,doi_smoosh.json,10,537,writing,24391
fda,tobacco10.json,6,6567,reading json,8403800
fda,tobacco10.json,6,6567,inodes,159233
fda,tobacco10.json,6,6567,saving,108191
fda,tobacco10.json,6,6567,writing,80903
penn,historic-20181028.json,5,1468638,reading json,1854297731
penn,historic-20181028.json,5,1468638,inodes,33724452
penn,historic-20181028.json,5,1468638,saving,25224908
penn,historic-20181028.json,5,1468638,writing,18849211
fda,recall50.json,8,1049501,reading json,1324024012
fda,recall50.json,8,1049501,inodes,21203429
fda,recall50.json,8,1049501,saving,12388267
fda,recall50.json,8,1049501,writing,12073982
ncdc,ncdc_zips.json,3,2851,reading json,3756411
ncdc,ncdc_zips.json,3,2851,inodes,145041
ncdc,ncdc_zips.json,3,2851,saving,112110
ncdc,ncdc_zips.json,3,2851,writing,102760
fake,list2.json,3,25,reading json,59469
fake,list2.json,3,25,inodes,51534
fake,list2.json,3,25,saving,17480
fake,list2.json,3,25,writing,12313
doi,doi_10.1000_1.json,10,369,reading json,527170
doi,doi_10.1000_1.json,10,369,inodes,64065
doi,doi_10.1000_1.json,10,369,saving,51886
doi,doi_10.1000_1.json,10,369,writing,16787
penguin,linux.json,1,64401,reading json,84829241
penguin,linux.json,1,64401,inodes,664228
penguin,linux.json,1,64401,saving,624466
penguin,linux.json,1,64401,writing,484437
gh,gh_licenses.json,1,2507,reading json,3143845
gh,gh_licenses.json,1,2507,inodes,86764
gh,gh_licenses.json,1,2507,saving,66467
gh,gh_licenses.json,1,2507,writing,56364
json_org,json_eg2.json,1,242,reading json,347624
json_org,json_eg2.json,1,242,inodes,54976
json_org,json_eg2.json,1,242,saving,29766
json_org,json_eg2.json,1,242,writing,15740
gh,gh_events.json,3,54778,reading json,72521131
gh,gh_events.json,3,54778,inodes,798406
gh,gh_events.json,3,54778,saving,799270
gh,gh_events.json,3,54778,writing,718686
penguin,grisham.json,7,22488,reading json,30442959
penguin,grisham.json,7,22488,inodes,936024
penguin,grisham.json,7,22488,saving,853134
penguin,grisham.json,7,22488,writing,646622
fda,recall100.json,5,2117776,reading json,2718649987
fda,recall100.json,5,2117776,inodes,45090966
fda,recall100.json,5,2117776,saving,25108305
fda,recall100.json,5,2117776,writing,20997080
gh,gh_apache2.json,4,12591,reading json,16226706
gh,gh_apache2.json,4,12591,inodes,76129
gh,gh_apache2.json,4,12591,saving,49017
gh,gh_apache2.json,4,12591,writing,87796
gh,ffs_issues.json,10,38158,reading json,50186520
gh,ffs_issues.json,10,38158,inodes,602210
gh,ffs_issues.json,10,38158,saving,566409
gh,ffs_issues.json,10,38158,writing,513275
fda,recall50.json,7,1049501,reading json,1323606499
fda,recall50.json,7,1049501,inodes,21594541
fda,recall50.json,7,1049501,saving,12228203
fda,recall50.json,7,1049501,writing,11723390
fake,object_null.json,10,95,reading json,160165
fake,object_null.json,10,95,inodes,28016
fake,object_null.json,10,95,saving,21026
fake,object_null.json,10,95,writing,14601
gh,ffs.json,6,5089,reading json,6389949
gh,ffs.json,6,5089,inodes,94712
gh,ffs.json,6,5089,saving,111138
gh,ffs.json,6,5089,writing,77310
fda,registrationlisting100.json,4,214459,reading json,278468182
fda,registrationlisting100.json,4,214459,inodes,3369181
fda,registrationlisting100.json,4,214459,saving,2841044
fda,registrationlisting100.json,4,214459,writing,2377850
json_org,json_eg4.json,7,3468,reading json,4419215
json_org,json_eg4.json,7,3468,inodes,104769
json_org,json_eg4.json,7,3468,saving,104212
json_org,json_eg4.json,7,3468,writing,59854
rv,animal.json,10,7051,reading json,9664704
rv,animal.json,10,7051,inodes,189279
rv,animal.json,10,7051,saving,178749
rv,animal.json,10,7051,writing,155476
fda,recall50.json,4,1049501,reading json,1342292633
fda,recall50.json,4,1049501,inodes,22141343
fda,recall50.json,4,1049501,saving,12199733
fda,recall50.json,4,1049501,writing,11963346
fake,object.json,7,77,reading json,138687
fake,object.json,7,77,inodes,25965
fake,object.json,7,77,saving,21746
fake,object.json,7,77,writing,15063
gov.uk,bank-holidays.json,1,15124,reading json,19790737
gov.uk,bank-holidays.json,1,15124,inodes,707478
gov.uk,bank-holidays.json,1,15124,saving,528581
gov.uk,bank-holidays.json,1,15124,writing,464695
penguin,rust.json,8,161726,reading json,204954083
penguin,rust.json,8,161726,inodes,710651
penguin,rust.json,8,161726,saving,814531
penguin,rust.json,8,161726,writing,832588
ncdc,ncdc_ewr_station.json,6,191,reading json,285008
ncdc,ncdc_ewr_station.json,6,191,inodes,30931
ncdc,ncdc_ewr_station.json,6,191,saving,22516
ncdc,ncdc_ewr_station.json,6,191,writing,26524
gh,gh_events.json,10,54778,reading json,70745604
gh,gh_events.json,10,54778,inodes,992765
gh,gh_events.json,10,54778,saving,853863
gh,gh_events.json,10,54778,writing,713668
ncdc,ncdc_locationcategories.json,2,543,reading json,742832
ncdc,ncdc_locationcategories.json,2,543,inodes,69916
ncdc,ncdc_locationcategories.json,2,543,saving,54523
ncdc,ncdc_locationcategories.json,2,543,writing,31170
rv,human_male.json,8,603912,reading json,757579156
rv,human_male.json,8,603912,inodes,12774926
rv,human_male.json,8,603912,saving,12441413
rv,human_male.json,8,603912,writing,10958374
gh,gh_licenses.json,7,2507,reading json,3260060
gh,gh_licenses.json,7,2507,inodes,89100
gh,gh_licenses.json,7,2507,saving,57531
gh,gh_licenses.json,7,2507,writing,45494
ncdc,ncdc_locationcategories.json,7,543,reading json,746360
